tenant_name,apartment_number,lease_start_date,lease_end_date,payment_date,payment_status,delay_days,tenant_email,zip_code
Charlotte Harris,2B,15-12-2012,15-12-2024,14-12-2018,On time,0,charlotte.harris@example.com,76102
Charlotte Harris,2B,15-12-2012,15-12-2024,13-01-2019,On time,0,charlotte.harris@example.com,76102
Charlotte Harris,2B,15-12-2012,15-12-2024,12-02-2019,On time,0,charlotte.harris@example.com,76102
Charlotte Harris,2B,15-12-2012,15-12-2024,14-03-2019,Delayed,10,charlotte.harris@example.com,76102
Charlotte Harris,2B,15-12-2012,15-12-2024,13-04-2019,On time,0,charlotte.harris@example.com,76102
Charlotte Harris,2B,15-12-2012,15-12-2024,13-05-2019,On time,0,charlotte.harris@example.com,76102
Charlotte Harris,2B,15-12-2012,15-12-2024,12-06-2019,Delayed,10,charlotte.harris@example.com,76102
Charlotte Harris,2B,15-12-2012,15-12-2024,12-07-2019,On time,0,charlotte.harris@example.com,76102
Charlotte Harris,2B,15-12-2012,15-12-2024,11-08-2019,Delayed,5,charlotte.harris@example.com,76102
Charlotte Harris,2B,15-12-2012,15-12-2024,10-09-2019,Delayed,3,charlotte.harris@example.com,76102
Charlotte Harris,2B,15-12-2012,15-12-2024,10-10-2019,On time,0,charlotte.harris@example.com,76102
Charlotte Harris,2B,15-12-2012,15-12-2024,09-11-2019,Delayed,1,charlotte.harris@example.com,76102
Charlotte Harris,2B,15-12-2012,15-12-2024,09-12-2019,Delayed,3,charlotte.harris@example.com,76102
Charlotte Harris,2B,15-12-2012,15-12-2024,08-01-2020,On time,0,charlotte.harris@example.com,76102
Charlotte Harris,2B,15-12-2012,15-12-2024,07-02-2020,On time,0,charlotte.harris@example.com,76102
Charlotte Harris,2B,15-12-2012,15-12-2024,08-03-2020,Delayed,7,charlotte.harris@example.com,76102
Charlotte Harris,2B,15-12-2012,15-12-2024,07-04-2020,On time,0,charlotte.harris@example.com,76102
Charlotte Harris,2B,15-12-2012,15-12-2024,07-05-2020,On time,0,charlotte.harris@example.com,76102
Charlotte Harris,2B,15-12-2012,15-12-2024,06-06-2020,On time,0,charlotte.harris@example.com,76102
Charlotte Harris,2B,15-12-2012,15-12-2024,06-07-2020,Delayed,5,charlotte.harris@example.com,76102
Charlotte Harris,2B,15-12-2012,15-12-2024,05-08-2020,Delayed,1,charlotte.harris@example.com,76102
Charlotte Harris,2B,15-12-2012,15-12-2024,04-09-2020,On time,0,charlotte.harris@example.com,76102
Charlotte Harris,2B,15-12-2012,15-12-2024,04-10-2020,Delayed,4,charlotte.harris@example.com,76102
Charlotte Harris,2B,15-12-2012,15-12-2024,03-11-2020,Delayed,8,charlotte.harris@example.com,76102
Charlotte Harris,2B,15-12-2012,15-12-2024,03-12-2020,Delayed,10,charlotte.harris@example.com,76102
Charlotte Harris,2B,15-12-2012,15-12-2024,02-01-2021,Delayed,2,charlotte.harris@example.com,76102
Charlotte Harris,2B,15-12-2012,15-12-2024,01-02-2021,On time,0,charlotte.harris@example.com,76102
Charlotte Harris,2B,15-12-2012,15-12-2024,03-03-2021,Delayed,6,charlotte.harris@example.com,76102
Charlotte Harris,2B,15-12-2012,15-12-2024,02-04-2021,Delayed,7,charlotte.harris@example.com,76102
Charlotte Harris,2B,15-12-2012,15-12-2024,02-05-2021,On time,0,charlotte.harris@example.com,76102
Charlotte Harris,2B,15-12-2012,15-12-2024,01-06-2021,On time,0,charlotte.harris@example.com,76102
Charlotte Harris,2B,15-12-2012,15-12-2024,01-07-2021,Delayed,10,charlotte.harris@example.com,76102
Charlotte Harris,2B,15-12-2012,15-12-2024,31-07-2021,On time,0,charlotte.harris@example.com,76102
Charlotte Harris,2B,15-12-2012,15-12-2024,30-08-2021,On time,0,charlotte.harris@example.com,76102
Charlotte Harris,2B,15-12-2012,15-12-2024,29-09-2021,On time,0,charlotte.harris@example.com,76102
Charlotte Harris,2B,15-12-2012,15-12-2024,29-10-2021,On time,0,charlotte.harris@example.com,76102
Charlotte Harris,2B,15-12-2012,15-12-2024,28-11-2021,On time,0,charlotte.harris@example.com,76102
Charlotte Harris,2B,15-12-2012,15-12-2024,28-12-2021,Delayed,6,charlotte.harris@example.com,76102
Charlotte Harris,2B,15-12-2012,15-12-2024,27-01-2022,Delayed,9,charlotte.harris@example.com,76102
Charlotte Harris,2B,15-12-2012,15-12-2024,26-02-2022,Delayed,1,charlotte.harris@example.com,76102
Charlotte Harris,2B,15-12-2012,15-12-2024,28-03-2022,On time,0,charlotte.harris@example.com,76102
Charlotte Harris,2B,15-12-2012,15-12-2024,27-04-2022,Delayed,1,charlotte.harris@example.com,76102
Charlotte Harris,2B,15-12-2012,15-12-2024,27-05-2022,On time,0,charlotte.harris@example.com,76102
Charlotte Harris,2B,15-12-2012,15-12-2024,26-06-2022,Delayed,5,charlotte.harris@example.com,76102
Charlotte Harris,2B,15-12-2012,15-12-2024,26-07-2022,On time,0,charlotte.harris@example.com,76102
Charlotte Harris,2B,15-12-2012,15-12-2024,25-08-2022,On time,0,charlotte.harris@example.com,76102
Charlotte Harris,2B,15-12-2012,15-12-2024,24-09-2022,Delayed,4,charlotte.harris@example.com,76102
Charlotte Harris,2B,15-12-2012,15-12-2024,24-10-2022,On time,0,charlotte.harris@example.com,76102
Charlotte Harris,2B,15-12-2012,15-12-2024,23-11-2022,On time,0,charlotte.harris@example.com,76102
Charlotte Harris,2B,15-12-2012,15-12-2024,23-12-2022,On time,0,charlotte.harris@example.com,76102
Charlotte Harris,2B,15-12-2012,15-12-2024,22-01-2023,On time,0,charlotte.harris@example.com,76102
Charlotte Harris,2B,15-12-2012,15-12-2024,21-02-2023,Delayed,7,charlotte.harris@example.com,76102
Charlotte Harris,2B,15-12-2012,15-12-2024,23-03-2023,On time,0,charlotte.harris@example.com,76102
Charlotte Harris,2B,15-12-2012,15-12-2024,22-04-2023,On time,0,charlotte.harris@example.com,76102
Charlotte Harris,2B,15-12-2012,15-12-2024,22-05-2023,On time,0,charlotte.harris@example.com,76102
Charlotte Harris,2B,15-12-2012,15-12-2024,21-06-2023,On time,0,charlotte.harris@example.com,76102
Charlotte Harris,2B,15-12-2012,15-12-2024,21-07-2023,On time,0,charlotte.harris@example.com,76102
Charlotte Harris,2B,15-12-2012,15-12-2024,20-08-2023,On time,0,charlotte.harris@example.com,76102
Charlotte Harris,2B,15-12-2012,15-12-2024,19-09-2023,Delayed,4,charlotte.harris@example.com,76102
Charlotte Harris,2B,15-12-2012,15-12-2024,19-10-2023,On time,0,charlotte.harris@example.com,76102
Charlotte Harris,2B,15-12-2012,15-12-2024,18-11-2023,On time,0,charlotte.harris@example.com,76102
Charlotte Harris,2B,15-12-2012,15-12-2024,18-12-2023,Delayed,2,charlotte.harris@example.com,76102
Charlotte Harris,2B,15-12-2012,15-12-2024,17-01-2024,On time,0,charlotte.harris@example.com,76102
Charlotte Harris,2B,15-12-2012,15-12-2024,16-02-2024,On time,0,charlotte.harris@example.com,76102
Charlotte Harris,2B,15-12-2012,15-12-2024,17-03-2024,On time,0,charlotte.harris@example.com,76102
Charlotte Harris,2B,15-12-2012,15-12-2024,16-04-2024,On time,0,charlotte.harris@example.com,76102
Charlotte Harris,2B,15-12-2012,15-12-2024,16-05-2024,Delayed,9,charlotte.harris@example.com,76102
Charlotte Harris,2B,15-12-2012,15-12-2024,15-06-2024,Delayed,9,charlotte.harris@example.com,76102
Charlotte Harris,2B,15-12-2012,15-12-2024,15-07-2024,On time,0,charlotte.harris@example.com,76102
Charlotte Harris,2B,15-12-2012,15-12-2024,14-08-2024,On time,0,charlotte.harris@example.com,76102
Charlotte Harris,2B,15-12-2012,15-12-2024,13-09-2024,On time,0,charlotte.harris@example.com,76102
Charlotte Harris,2B,15-12-2012,15-12-2024,13-10-2024,Delayed,4,charlotte.harris@example.com,76102
Charlotte Harris,2B,15-12-2012,15-12-2024,12-11-2024,Delayed,2,charlotte.harris@example.com,76102
Charlotte Harris,2B,15-12-2012,15-12-2024,12-12-2024,Delayed,1,charlotte.harris@example.com,76102
Ethan Lewis,6A,16-12-2011,15-12-2024,16-12-2011,Delayed,8,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,15-01-2012,Delayed,7,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,14-02-2012,On time,0,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,15-03-2012,Delayed,2,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,14-04-2012,Delayed,6,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,14-05-2012,Delayed,10,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,13-06-2012,Delayed,4,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,13-07-2012,Delayed,9,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,12-08-2012,Delayed,1,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,11-09-2012,On time,0,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,11-10-2012,Delayed,10,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,10-11-2012,On time,0,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,10-12-2012,Delayed,2,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,09-01-2013,On time,0,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,08-02-2013,Delayed,9,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,10-03-2013,On time,0,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,09-04-2013,Delayed,3,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,09-05-2013,On time,0,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,08-06-2013,Delayed,2,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,08-07-2013,Delayed,1,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,07-08-2013,Delayed,6,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,06-09-2013,Delayed,7,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,06-10-2013,Delayed,1,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,05-11-2013,On time,0,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,05-12-2013,Delayed,2,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,04-01-2014,On time,0,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,03-02-2014,Delayed,5,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,05-03-2014,Delayed,1,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,04-04-2014,Delayed,1,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,04-05-2014,On time,0,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,03-06-2014,Delayed,9,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,03-07-2014,Delayed,9,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,02-08-2014,Delayed,2,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,01-09-2014,Delayed,5,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,01-10-2014,Delayed,9,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,31-10-2014,On time,0,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,30-11-2014,Delayed,8,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,30-12-2014,Delayed,4,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,29-01-2015,Delayed,6,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,28-02-2015,On time,0,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,30-03-2015,Delayed,8,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,29-04-2015,On time,0,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,29-05-2015,Delayed,9,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,28-06-2015,Delayed,9,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,28-07-2015,Delayed,3,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,27-08-2015,On time,0,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,26-09-2015,Delayed,8,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,26-10-2015,Delayed,4,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,25-11-2015,Delayed,2,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,25-12-2015,On time,0,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,24-01-2016,Delayed,7,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,23-02-2016,On time,0,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,24-03-2016,On time,0,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,23-04-2016,Delayed,8,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,23-05-2016,On time,0,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,22-06-2016,Delayed,10,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,22-07-2016,Delayed,4,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,21-08-2016,Delayed,4,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,20-09-2016,Delayed,9,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,20-10-2016,Delayed,6,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,19-11-2016,Delayed,1,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,19-12-2016,Delayed,2,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,18-01-2017,On time,0,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,17-02-2017,Delayed,10,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,19-03-2017,On time,0,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,18-04-2017,On time,0,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,18-05-2017,Delayed,10,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,17-06-2017,On time,0,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,17-07-2017,Delayed,3,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,16-08-2017,On time,0,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,15-09-2017,Delayed,10,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,15-10-2017,On time,0,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,14-11-2017,Delayed,9,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,14-12-2017,Delayed,2,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,13-01-2018,Delayed,3,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,12-02-2018,Delayed,8,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,14-03-2018,On time,0,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,13-04-2018,Delayed,6,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,13-05-2018,Delayed,10,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,12-06-2018,Delayed,6,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,12-07-2018,Delayed,8,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,11-08-2018,Delayed,1,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,10-09-2018,Delayed,8,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,10-10-2018,On time,0,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,09-11-2018,On time,0,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,09-12-2018,Delayed,8,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,08-01-2019,Delayed,3,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,07-02-2019,Delayed,9,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,09-03-2019,On time,0,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,08-04-2019,On time,0,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,08-05-2019,Delayed,4,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,07-06-2019,On time,0,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,07-07-2019,Delayed,3,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,06-08-2019,Delayed,4,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,05-09-2019,Delayed,6,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,05-10-2019,On time,0,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,04-11-2019,Delayed,7,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,04-12-2019,Delayed,4,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,03-01-2020,Delayed,2,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,02-02-2020,Delayed,9,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,03-03-2020,Delayed,2,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,02-04-2020,On time,0,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,02-05-2020,Delayed,9,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,01-06-2020,Delayed,9,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,01-07-2020,Delayed,2,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,31-07-2020,On time,0,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,30-08-2020,Delayed,6,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,29-09-2020,On time,0,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,29-10-2020,Delayed,5,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,28-11-2020,Delayed,4,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,28-12-2020,On time,0,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,27-01-2021,Delayed,7,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,26-02-2021,On time,0,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,28-03-2021,Delayed,1,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,27-04-2021,Delayed,2,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,27-05-2021,Delayed,4,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,26-06-2021,On time,0,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,26-07-2021,Delayed,5,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,25-08-2021,On time,0,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,24-09-2021,Delayed,6,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,24-10-2021,Delayed,9,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,23-11-2021,On time,0,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,23-12-2021,Delayed,2,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,22-01-2022,On time,0,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,21-02-2022,Delayed,8,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,23-03-2022,Delayed,7,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,22-04-2022,On time,0,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,22-05-2022,Delayed,4,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,21-06-2022,On time,0,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,21-07-2022,On time,0,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,20-08-2022,Delayed,2,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,19-09-2022,On time,0,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,19-10-2022,On time,0,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,18-11-2022,On time,0,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,18-12-2022,On time,0,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,17-01-2023,Delayed,2,ethan.lewis@example.com,43215
Ethan Lewis,6A,16-12-2011,15-12-2024,16-02-2023,On time,0,ethan.lewis@example.com,43215
